201103	30618	COSC	42	1	N	Projects in Digital Arts	 	10A	214	Sudikoff	William Kerr	 	ART	 	9	IP
201103	30619	COSC	47	1	N	Digital Electronics	ENGS 031 01	12	132	MacLean	Stephen Taylor	 	TLA	 	19	IP
201103	31693	COSC	68	1	N	Principles Programming Lang	 	12	6	Kemeny Hall	Robert Drysdale	 	TAS	 	15	IP
201103	30939	COSC	72	1	N	Adv Projects in Digital Arts	 	AR	 	 	Lorie Loeb	 	 	 	0	IP
201103	30016	COSC	78	1	N	Computer Networks	 	2	6	Kemeny Hall	Andrew Campbell	 	TAS	 	22	IP
201103	30774	COSC	80	1	N	Reading Course	 	AR	 	 	Devin Balkcom	 	 	 	7	IP
201103	30794	COSC	88	1	N	CompMthds-Protein/Drug/Vacc	COSC 188 01	2A	 	 	Christopher Bailey-Kellogg	 	TAS	 	17	IP
201103	30248	COSC	97	1	N	Honors Thesis Research	 	2A	213	Dartmouth Hall	Devin Balkcom	 	 	 	11	IP
201103	30544	COSC	98	1	N	Engg Projects: Community Serv	 	AR	 	 	Christopher Bailey-Kellogg	 	 	 	4	IP
201103	32180	COSC	104	1	N	Artificial Intelligence	 	10	214	Sudikoff	Tanzeem Choudhury	 	 	 	11	 
201103	30427	COSC	109	1	N	Theory of Computation	 	2A	214	Sudikoff	Amit Chakrabarti	 	 	 	10	 
201103	32181	COSC	134	1	N	Machine Lrng&Data Analysis	COSC 034 01	10A	7	Kemeny Hall	Lorenzo Torresani	 	 	 	23	 
201103	32895	COSC	180	1	N	Reading Course	 	AR	 	 	Andrew Campbell	 	 	1	2	IP
201103	32182	COSC	188	1	N	CompMthds-Protein/Drug/Vacc	COSC 088 01	2A	213	Sudikoff	Christopher Bailey-Kellogg	 	 	 	17	 
201103	32183	COSC	210	1	N	Computer Science Colloquium	 	W 4:15 PM-5:45 PM  	6	Steele Hall	Tanzeem Choudhury	 	 	 	24	 
201103	30457	COSC	257	1	N	Supervised UG Teaching	 	AR	 	 	Andrew Campbell	 	 	 	8	 
201103	30458	COSC	297	1	N	Graduate Research	 	AR	 	 	Andrew Campbell	 	 	 	11	 
201103	32987	COSC	297	2	N	Graduate Research	 	AR	 	 	Michael Casey	 	 	1	1	 
201103	30459	COSC	298	1	N	Thesis Research	 	AR	 	 	Andrew Campbell	 	 	 	16	 
201103	30460	COSC	299	1	N	Full Time Thesis Research	 	AR	 	 	Andrew Campbell	 	 	 	28	 
201103	30017	EARS	1	1	N	Introduct to Earth Sciences	 	10	101	Fairchild	Edward Meyer	 	SLA	60	44	IP
201103	30164	EARS	1	2	N	Introduct to Earth Sciences(Laboratory)	 	M 2:00 PM-5:00 PM  	 	 	Edward Meyer	 	 	20	14	IP
201103	30165	EARS	1	3	N	Introduct to Earth Sciences(Laboratory)	 	Tu 9:00 AM-11:59 AM  	 	 	Edward Meyer	 	 	20	16	IP
201103	30166	EARS	1	4	N	Introduct to Earth Sciences(Laboratory)	 	Tu 2:00 PM-5:00 PM  	 	 	Edward Meyer	 	 	20	14	IP
201103	30179	EARS	3	1	N	Elementary Oceanography	 	11	Filene	Moore	Erich Osterberg	 	SCI	 	120	IP
201103	31984	EARS	8	1	N	Geology of New England	 	10A	405	Fairchild	Gary Johnson	 	SCI	 	15	IP
201103	30753	EARS	31	1	N	Paleobiology	 	11	405	Fairchild	Jason Moore	 	SLA	 	8	IP
201103	32259	EARS	31	2	N	Paleobiology(Laboratory)	 	AR	 	 	Jason Moore	 	 	 	8	IP
201103	31193	EARS	52	1	N	Structural Geology	EARS 152 01	2	405	Fairchild	James Aronson	 	SLA	 	10	IP
201103	32252	EARS	52	2	N	Structural Geology(Laboratory)	 	AR	 	 	James Aronson	 	 	 	10	IP
201103	31194	EARS	59	1	N	Igneous&Metamorphic Petrology	EARS 159 01	11	213	Fairchild	Mukul Sharma	 	SLA	 	5	IP
201103	32253	EARS	59	2	N	Igneous&Metamorphic Petrology(Laboratory)	 	W 3:00 PM-5:00 PM  	213	Fairchild	Mukul Sharma	 	 	 	3	IP
201103	31195	EARS	71	1	N	River Processes&Watershed Sci	EARS 171 01, GEOG 035 01	12	101	Fairchild	Francis Magilligan	 	SLA	 	20	IP
201103	32250	EARS	71	2	N	River Processes&Watershed Sci(Laboratory)	 	M 3:00 PM-5:00 PM  	116	Fairchild	Francis Magilligan	 	 	 	10	IP
201103	31985	EARS	73	1	N	Envrmntl Isotope Geochem	EARS 173 01	10A	 	 	Xiahong Feng	 	SLA	 	9	IP
201103	32260	EARS	73	2	N	Isotopic Tracers in Env Sci(Laboratory)	 	AR	 	 	Xiahong Feng	 	 	 	5	IP
201103	32257	EARS	75	1	N	Adv. Quat. Paleoclimatology	EARS 175 01	3A	405	Fairchild	Meredith Kelly	 	SCI	 	6	IP
201103	30538	EARS	76	1	N	Contaminant Hydrogeology	EARS 176 01, ENGS 042 01	2A	213	Fairchild	Carl Renshaw	 	TAS	 	17	IP
201103	30598	EARS	87	1	N	Special Projects	 	AR	 	 	William Dade	 	 	 	0	IP
201103	30019	EARS	89	1	N	Thesis Research	 	AR	 	 	William Dade	 	 	 	4	IP
201103	30451	EARS	121	1	N	Graduate Seminar	 	3A	 	 	 	 	 	 	0	 
201103	32243	EARS	124	1	N	Analytical Chemistry	CHEM 124 01	AR	 	 	Vivien Taylor	 	 	 	4	 
201103	30452	EARS	131	1	N	Project Research	 	AR	 	 	 	 	 	 	0	 
201103	30453	EARS	141	1	N	Thesis Research Level I	 	AR	 	 	 	 	 	 	2	 
201103	30454	EARS	142	1	N	Thesis Research Level II	 	AR	 	 	 	 	 	 	5	 
201103	30455	EARS	143	1	N	Thesis Research Level III	 	AR	 	 	 	 	 	 	8	 
201103	32752	EARS	152	1	N	Structural Geology	EARS 052 01	2	405	Fairchild	James Aronson	 	 	 	10	 
201103	32753	EARS	159	1	N	Igneous & Metamorphic Petrol	EARS 059 01	11	213	Fairchild	Mukul Sharma	 	 	 	5	 
201103	32756	EARS	171	1	N	River Process & Watershed Sci	EARS 071 01, GEOG 035 01	12	101	Fairchild	Francis Magilligan	 	 	 	20	 
201103	32754	EARS	173	1	N	Environ Isotope Geochemistry	EARS 073 01	10A	 	 	Xiahong Feng	 	 	 	9	 
201103	32258	EARS	175	1	N	Adv. Quat. Paleoclimatology	EARS 075 01	3A	405	Fairchild	Meredith Kelly	 	 	 	6	 
201103	32755	EARS	176	1	N	Contaminant Hydrogeology	EARS 076 01, ENGS 042 01	2A	213	Fairchild	Carl Renshaw	 	 	 	17	 
201103	32255	EARS	203	1	N	Adv Earth Surface Processes	 	AR	 	 	Robert Hawley, Carl Renshaw	 	 	 	8	 
201103	30149	ECON	1	1	N	The Price System	 	10	312	Silsby Hall	Patricia Anderson	 	SOC	45	45	IP
201103	30150	ECON	1	2	N	The Price System	 	9L	B03	Moore	Elisabeth Curtis	 	SOC	45	45	IP
201103	30151	ECON	1	3	N	The Price System	 	11	312	Silsby Hall	John Scott	 	SOC	45	39	IP
201103	32263	ECON	1	4	N	The Price System	 	12	312	Silsby Hall	John Scott	 	SOC	45	36	IP
201103	30412	ECON	2	1	N	Econ Principles & Policy	 	12	28	Silsby Hall	William Fischel	 	SOC	45	45	IP
201103	30021	ECON	10	1	N	Intro Statistical Methods	 	11	1	Rockefeller	Jesse Giummo	 	QDS	35	23	IP
201103	30152	ECON	10	2	N	Intro Statistical Methods	 	12	1	Rockefeller	Jesse Giummo	 	QDS	35	22	IP
201103	30022	ECON	20	1	N	Econometrics	 	9L	1	Rockefeller	Christine Binzel	 	QDS	35	20	IP
201103	30153	ECON	20	2	N	Econometrics	 	10	1	Rockefeller	Christine Binzel	 	QDS	35	30	IP
201103	30023	ECON	21	1	N	Microeconomics	 	9L	113	Silsby Hall	Maura Doyle	 	SOC	35	37	IP
201103	30188	ECON	21	2	N	Microeconomics	 	10	113	Silsby Hall	Maura Doyle	 	SOC	35	36	IP
201103	31943	ECON	21	3	N	Microeconomics	 	10A	113	Silsby Hall	Christopher Snyder	 	SOC	35	30	IP
201103	32773	ECON	21	4	N	Microeconomics	 	9L	28	Silsby Hall	Joshua Schwartzstein	 	SOC	35	27	IP
201103	32774	ECON	21	5	N	Microeconomics	 	10	28	Silsby Hall	Joshua Schwartzstein	 	SOC	35	35	IP
201103	32264	ECON	22	1	N	Macroeconomics	 	10	B03	Moore	Elisabeth Curtis	 	SOC	35	37	IP
201103	32265	ECON	22	2	N	Macroeconomics	 	11	213	Silsby Hall	Marjorie Rose	 	SOC	35	36	IP
201103	32266	ECON	22	3	N	Macroeconomics	 	12	213	Silsby Hall	Marjorie Rose	 	SOC	35	36	IP
201103	31944	ECON	24	1	N	Development Economics	 	9L	3	Rockefeller	Sandip Sukhtankar	NW	INT or SOC	35	17	IP
201103	31945	ECON	24	2	N	Development Economics	 	10	3	Rockefeller	Sandip Sukhtankar	NW	INT or SOC	35	34	IP
201103	30025	ECON	26	1	N	Intermediaries and Markets	 	11	2	Rockefeller	Jonathan Zinman	 	SOC	35	15	IP
201103	30154	ECON	26	2	N	Intermediaries and Markets	 	12	2	Rockefeller	Jonathan Zinman	 	SOC	35	14	IP
201103	30026	ECON	27	1	N	Labor Economics	 	9L	2	Rockefeller	Patricia Anderson	 	SOC	35	36	IP
201103	30663	ECON	29	1	N	Intl Fin/Open Econ Macro	 	10A	3	Rockefeller	Robert Johnson	 	INT or SOC	35	31	IP
201103	31946	ECON	29	2	N	Intl Fin/Open Econ Macro	 	2A	3	Rockefeller	Robert Johnson	 	INT or SOC	35	26	IP
201103	30627	ECON	36	1	N	Theory of Finance	 	10A	2	Rockefeller	Steven Venti	 	SOC	35	13	IP
201103	30628	ECON	36	2	N	Theory of Finance	 	2A	2	Rockefeller	Steven Venti	 	SOC	35	23	IP
201103	31216	ECON	38	1	N	Urban & Land Use Economics	 	11	113	Silsby Hall	William Fischel	 	SOC	35	36	IP
201103	30746	ECON	39	1	N	International Trade	 	9L	213	Silsby Hall	Douglas Irwin	 	INT or SOC	35	34	IP
201103	30747	ECON	39	2	N	International Trade	 	10	213	Silsby Hall	Douglas Irwin	 	INT or SOC	35	35	IP
201103	30495	ECON	46	1	N	Topics in Money and Finance	 	10	310	Silsby Hall	Bruce Sacerdote	 	SOC	15	16	IP
201103	30155	ECON	46	2	N	Topics in Money and Finance	 	11	310	Silsby Hall	Bruce Sacerdote	 	SOC	15	16	IP
201103	30497	ECON	46	3	N	Topics in Money and Finance	 	12	310	Silsby Hall	Bruce Sacerdote	 	SOC	15	16	IP
201103	31030	ECON	46	4	N	Topics in Money and Finance	 	10A	310	Silsby Hall	Eric Zitzewitz	 	SOC	15	7	IP
201103	31031	ECON	46	5	N	Topics in Money and Finance	 	2A	310	Silsby Hall	Eric Zitzewitz	 	SOC	15	10	IP
201103	30027	ECON	49	1	N	Topics International Econ	 	10A	312	Silsby Hall	Andreas Moxnes	 	INT or SOC	15	8	IP
201103	30156	ECON	49	2	N	Topics International Econ	 	2A	312	Silsby Hall	Andreas Moxnes	 	INT or SOC	15	8	IP
201103	31947	ECON	76	1	N	Financial Crisis of Noughties	 	10A	1	Rockefeller	David Blanchflower	 	INT or SOC	35	13	IP
201103	31948	ECON	76	2	N	Financial Crisis of Noughties	 	2A	1	Rockefeller	David Blanchflower	 	INT or SOC	35	16	IP
201103	30629	ECON	81	1	N	Adv Topics Microeconomics	 	2A	209	Rockefeller	Christopher Snyder	 	SOC	15	8	IP
201103	30562	ECON	85	1	N	Independ Study in Economics	 	9L	310	Silsby Hall	Bruce Sacerdote	 	 	 	2	IP
201103	32267	ECON	85	2	N	Independ Study in Economics	 	2	310	Silsby Hall	Bruce Sacerdote	 	 	 	2	IP
201103	30748	ECON	87	1	N	Senior Thesis	 	AR	 	 	Bruce Sacerdote	 	 	 	2	IP
201103	32211	ECS	107	1	N	Pharmaceutic, Hlth & Hlth Econ	 	F 8:00 AM-12:00 PM  	 	 	Nancy Morden	 	 	 	10	 
201103	32212	ECS	119	1	N	Decision & Cost-Effect Analys	ECS 121 01	Tu 1:00 PM-5:00 PM  	 	 	Anna Tosteson, Samuel Finlayson	 	 	 	24	 
201103	32213	ECS	121	1	N	Decision & Cost-Effect Analys	ECS 119 01	Tu 1:00 PM-5:00 PM  	 	 	Anna Tosteson, Samuel Finlayson	 	 	 	24	 
201103	32214	ECS	124	1	N	Design/Impr Clin Microsystems	 	Tu 8:00 AM-12:00 PM  	 	 	Tina Foster, Joel Lazar	 	 	 	24	 
201103	32352	ECS	127	1	N	PatientSafety:ReducingMedError	 	Th 1:00 PM-5:00 PM  	 	 	Samuel Casella, Gautham Suresh	 	 	 	8	 
201103	30449	ECS	146	1	N	Adv Methods in Hlth Serv Res	 	OT	 	 	 	 	 	 	0	 
201103	32215	ECS	147	1	N	Adv Methods in Hlth Serv Res	 	M 8:30 AM-4:00 PM  	 	 	Tracy Onega	 	 	 	16	 
201103	32216	ECS	155	1	N	The Geography of Health	 	W 12:15 PM-4:15 PM  	 	 	Ethan Berke	 	 	25	19	 
201103	30708	ECS	158	1	N	MPH Seminar Series	 	AR	 	 	 	 	 	 	0	 
201103	32217	ECS	159	1	N	Applied Public Health Series	 	W 9:00 AM-12:00 PM  	 	 	Adam Keller, Karen Schifferdecker, Virginia Reed	 	 	 	39	 
201103	32218	ECS	161	1	N	MPH Internship: Part 2	 	AR	 	 	Scott Shipman, Rosemary Orgren	 	 	 	43	 
201103	32219	ECS	162	1	N	MPH Capstone: Part 2	 	AR	 	 	Scott Shipman, Rosemary Orgren	 	 	 	41	 
201103	32353	ECS	163	1	N	Gov PH Exp-LPMR Part 1	 	AR	 	 	Carolyn Murray	 	 	 	6	 
201103	32354	ECS	164	1	N	Gov PH Exp-LPMR Part 2	 	AR	 	 	Carolyn Murray	 	 	 	0	 
201103	32355	ECS	165	1	N	Practicum Project-LPMR	 	AR	 	 	Carolyn Murray	 	 	 	6	 
201103	32356	ECS	169	1	N	LPMR Seminar 4	 	AR	 	 	Tina Foster	 	 	 	6	 
201103	32357	ECS	174	1	N	Crit Iss in Hlth & HC-LPMR 4	 	AR	 	 	Tina Foster	 	 	 	6	 
201103	32358	ECS	179	1	N	Research Tutorial	 	AR	 	 	Stephen Bartels, Jeremiah Brown, Jon Lurie	 	 	 	21	 
201103	32359	ECS	179	2	N	Research Tutorial	 	AR	 	 	Gregory McHugo	 	 	 	0	 
201103	32360	ECS	186	1	N	Directed Readings	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	30709	ECS	187	1	N	Directed Reading	 	AR	 	 	Karen Tombs	 	 	 	15	 
201103	30710	ECS	187	2	N	Directed Reading	 	AR	 	 	Karen Tombs	 	 	 	1	 
201103	30711	ECS	187	3	N	Directed Reading	 	AR	 	 	Karen Tombs	 	 	 	3	 
201103	30712	ECS	188	1	N	Directed Reading	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	30722	ECS	189	1	N	Directed Reading	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	32361	ECS	196	1	N	Directed Research	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	30714	ECS	197	1	N	Directed Research	 	AR	 	 	Karen Tombs	 	 	 	2	 
201103	30715	ECS	197	2	N	Directed Research	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	30716	ECS	197	3	N	Directed Research	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	30717	ECS	198	1	N	Directed Research	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	30713	ECS	199	1	N	Directed Research	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	32362	ECS	250	1	N	Supervised Teaching in ECS	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	32363	ECS	251	1	N	Supervised Teaching in ECS	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	32364	ECS	252	1	N	Supervised Teaching in ECS	 	AR	 	 	Karen Tombs	 	 	 	1	 
201103	32365	ECS	253	1	N	Supervised Teaching in ECS	 	AR	 	 	Karen Tombs	 	 	 	1	 
201103	32366	ECS	254	1	N	Supervised Teaching in ECS	 	AR	 	 	Karen Tombs	 	 	 	1	 
201103	32367	ECS	257	1	N	Advanced-Level Teaching in ECS	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	32368	ECS	258	1	N	Advanced-Level Teaching in ECS	 	AR	 	 	Karen Tombs	 	 	 	1	 
201103	32369	ECS	259	1	N	Advanced-Level Teaching in ECS	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	32370	ECS	277	1	N	Supervised Resch Assistantship	 	AR	 	 	Karen Tombs	 	 	 	1	 
201103	32371	ECS	278	1	N	Supervised Resch Assistantship	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	32372	ECS	279	1	N	Supervised Resch Assistantship	 	AR	 	 	Karen Tombs	 	 	 	4	 
201103	30718	ECS	290	1	N	Doctoral Seminar	 	-  	 	 	Karen Tombs	 	 	 	0	 
201103	32373	ECS	296	1	N	Advanced Directed Research	 	AR	 	 	Karen Tombs	 	 	 	1	 
201103	30719	ECS	297	1	N	Directed Research	 	AR	 	 	Karen Tombs	 	 	 	0	 
201103	30720	ECS	298	1	N	Directed Research	 	AR	 	 	Karen Tombs	 	 	 	2	 
201103	30721	ECS	299	1	N	Directed Research	 	AR	 	 	Karen Tombs	 	 	 	5	 
201103	31218	EDUC	16	1	N	Educational Psychology	 	2	B03	Moore	Michele Tine	 	SOC	25	28	IP
201103	30480	EDUC	41	1	N	Elem School Tchng/Lrng	 	10A	150	Moore	Janet Zullo	 	SOC	 	14	IP
201103	30481	EDUC	45	1	N	P Secondary School Teaching	 	10A	217	Dartmouth Hall	Jay Davis	 	SOC	 	12	IP
201103	30560	EDUC	50	1	N	The Reading Brain	 	9L	150	Moore	Donna Coch	 	SOC	16	17	IP
201103	30956	EDUC	60	1	N	Learning&Educ Across Cultures	 	2	110	Moore	Adam Kay	 	SOC	25	26	IP
201103	30561	EDUC	62	1	N	Adolescent Development	 	10	201f	Carpenter Hall	Adam Kay	 	SOC	25	31	IP
201103	30249	EDUC	85	1	N	Independent Reading&Research	 	AR	 	 	Donna Coch	 	SOC	 	0	IP
201103	31219	EDUC	86	1	N	Independent Reading&Research	 	AR	 	 	Donna Coch	 	SOC	 	0	IP
201103	32996	ENGG	192	1	N	Advanced Semiconductor Lasers	 	AR	 	 	Elsa Garmire	 	 	1	1	 
201103	32723	ENGG	194	1	N	PhD Oral Qualifier(Discussion)	 	AR	 	 	Alexander Hartov	 	 	 	1	 
201103	30695	ENGG	196	1	N	Seminar on Appl Science & Tech(Discussion)	 	AR	 	 	Alexander Hartov	 	 	 	29	 
201103	32388	ENGG	199	1	N	Mechatronics	ENGS 085 02	M, W 1:45 PM-3:50 PM  	105	Cummings	Laura Ray	 	 	18	9	 
201103	32390	ENGG	199	3	N	Med Imag Vis Analy/GPU Acc Com	 	Th 2:00 PM-4:00 PM
M, W 3:10 PM-4:15 PM  	210
202	MacLean
Cummings	Andrea Borsic	 	 	 	7	 
201103	32781	ENGG	199	4	N	Advanced Power Electronics	 	AR	 	 	Charles Sullivan	 	 	 	4	 
201103	30698	ENGG	261	1	N	Biomass Energy Systems	 	AR	 	 	Lee Lynd, Mark Laser	 	 	 	5	 
201103	32391	ENGG	296	1	N	Graduate Research 1	 	AR	 	 	 	 	 	 	19	 
201103	32392	ENGG	297	1	N	Graduate Research 2	 	AR	 	 	 	 	 	 	25	 
201103	32393	ENGG	298	1	N	Graduate Research 3	 	AR	 	 	 	 	 	 	55	 
201103	30474	ENGG	390	1	N	Master of Engg Mgmt Proj	 	AR	 	 	Robert Graves, Eugene Santos	 	 	 	1	 
201103	32154	ENGL	7	1	Y	Food and Culture	 	2	370	Berry Library	Colleen Boggs	W	LIT	16	14	IP
201103	32155	ENGL	7	2	Y	Religion and Literature	 	2A	213	Baker Library	Nancy Crumbine	 	LIT	16	9	IP
201103	32156	ENGL	7	3	Y	Poetry since the 1950s	 	10	234	Baker Library	Gary Lenhart	W	LIT	16	16	IP
201103	32157	ENGL	7	4	Y	Impressionism: Writ & Painting	 	10A	370	Berry Library	Patricia McKee	W	LIT	16	15	IP
201103	32158	ENGL	7	5	Y	The Investigative Memoir	 	12	213	Baker Library	Jeffrey Sharlet	 	LIT	16	16	IP
201103	32270	ENGL	8	1	N	Journalism:Literature&Practice	 	11	104	Thornton Hall	Alexis Jetter	W	LIT	25	20	IP
201103	31964	ENGL	12	1	N	Introduction to Literary Study	 	10	106	Reed Hall	Barbara Will	 	LIT	25	21	IP
201103	31965	ENGL	17	1	N	Introduction to New Media	 	10A	206	Dartmouth Hall	Aden Evens	 	ART	25	25	IP
201103	31077	ENGL	22	1	N	Medieval English Literature	 	11	107	Thornton Hall	Monika Otter	W	LIT	50	18	IP
201103	31966	ENGL	27	1	N	The Seventeenth Century	 	10A	277	Berry Library	Jonathan Crewe	W	LIT	50	0	IP
201103	32271	ENGL	28	1	N	Milton	 	10	219	Wilson Hall	Thomas Luxon	W	LIT	50	26	IP
201103	30545	ENGL	45	1	N	Native American Literature	NAS 035 01	11	B03	Moore	Melanie Taylor	NW	LIT	50	56	IP
201103	30429	ENGL	47	1	N	American Drama	 	12	Loew	Hood Museum	Donald Pease	W	LIT	100	117	IP
201103	31967	ENGL	55	1	N	20thC British Fictn WWII-Pres	 	10A	107	Reed Hall	Bed Giri	W	LIT	50	20	IP
201103	32272	ENGL	60	6	N	Writers at Work	 	10A	234	Baker Library	Nancy Crumbine	 	ART	30	14	IP
201103	32125	ENGL	60	7	N	The Poem in Context	 	10A	C214	Carson	Gary Lenhart	 	ART	30	11	IP
201103	31968	ENGL	62	1	N	Animals&Women in Western Lit	WGST 051 03	12	106	Reed Hall	Colleen Boggs	CI	LIT	30	22	IP
201103	31969	ENGL	63	2	N	National Allegory	COLT 049 01	2A	107	Reed Hall	Bed Giri	NW	LIT	30	12	IP
201103	31971	ENGL	66	1	N	The Brontes	 	2A	107	Thornton Hall	Gretchen Gerzina	W	LIT	50	31	IP
201103	32274	ENGL	67	4	N	Woolfenstein	WGST 053 04	11	370	Berry Library	Brenda Silver, Barbara Will	W	LIT	20	10	IP
201103	31972	ENGL	67	5	N	African Literatures	AAAS 051 01, COLT 051 01	10A	103	Dartmouth Hall	Ayo Coly	NW	INT or LIT	16	19	IP
201103	32276	ENGL	67	9	N	Faulkner	 	2A	234	Baker Library	Patricia McKee	W	LIT	30	15	IP
201103	32126	ENGL	67	10	N	The Black Arts Movement	AAAS 081 01	10A	101	Dartmouth Hall	Julia Rabig	W	LIT	30	13	IP
201103	31974	ENGL	70	3	N	Hamlet in Psychoanalysis	 	2A	106	Reed Hall	Jonathan Crewe	 	 	12	11	IP
201103	32277	ENGL	72	1	N	Science, Fiction & Empire	 	3A	234	Baker Library	Aimee Bahng	 	LIT	12	11	IP
201103	31976	ENGL	75	1	N	High Theory	 	2A	277	Berry Library	Aden Evens	 	TMV	12	10	IP
201103	30037	ENGL	80	1	N	Creative Writing	 	10A	Poetry	Sanborn	Catherine Tudish	 	ART	 	12	IP
201103	31977	ENGL	80	2	N	Creative Writing	 	2A	105	Reed Hall	D Zachary Finch	 	ART	 	12	IP
201103	31979	ENGL	81	1	N	Creative Writing: Poetry	 	2A	Poetry	Sanborn	Cleopatra Mathis	 	ART	 	11	IP
201103	30987	ENGL	82	1	N	Creative Writing: Fiction	 	2A	104a	Dartmouth Hall	Catherine Tudish	 	ART	 	8	IP
201103	30430	ENGL	96	1	N	Reading Course	 	AR	 	 	Gretchen Gerzina	 	 	 	8	IP
201103	30431	ENGL	97	1	N	Creative Writing Project	 	AR	 	 	Gretchen Gerzina	 	 	 	8	IP
201103	30432	ENGL	98	1	N	Honors Course	 	AR	 	 	Gretchen Gerzina	 	 	 	24	IP
201103	30240	ENGM	180	1	N	Corporate Finance	 	M, Tu 10:15 AM-11:45 AM  	Rosenwald	Byrne Hall	Katarzyna Lewellen	 	 	 	49	 
201103	30241	ENGM	183	1	N	Operations Management	 	M, Tu 12:15 PM-1:45 PM  	Shapiro	Tuck	Joseph Hall	 	 	 	47	 
201103	30694	ENGM	185	1	N	Topics in Manf Des & Processes	 	Tu, Th 4:30 PM-6:30 PM  	B01	MacLean	Ronald Lasky	 	 	 	14	 
201103	30028	ENGS	5	1	N	Healthcare/Biotech 21st Cent	 	2A	Spanos Aud	Cummings	Joseph Rosen, Peter Robbie	 	TAS	75	70	IP
201103	30762	ENGS	6	1	N	Technology & Biosecurity	 	2A	B01	MacLean	Kendall Hoyt	 	TAS	30	29	IP
201103	32159	ENGS	7	1	Y	Perspectives: Medical Imaging	 	12	201 Retts	MacLean	Keith Paulsen	 	TAS	16	16	IP
201103	32775	ENGS	8	1	N	Materials in Sports Equipment	 	10	B01	MacLean	Rachel Obbard	 	TAS	50	45	IP
201103	32006	ENGS	9	1	N	Lasers in Life	 	11	201 Retts	MacLean	Elsa Garmire	 	TLA	40	7	IP
201103	30957	ENGS	15	1	N	Undergrad Investigations	 	AR	 	 	Erland Schulson	 	TAS	 	0	IP
201103	30029	ENGS	20	1	N	Intro to Scientific Computing	 	11	Spanos Aud	Cummings	Simon Shepherd	 	TAS	 	78	IP
201103	30030	ENGS	21	1	N	Intro to Engineering	 	10	Spanos Aud	Cummings	William Lotko	 	TAS	64	52	IP
201103	30163	ENGS	23	1	N	Distributed Systems/Fields	 	9L	200	Cummings	B Stuart Trembly	 	TAS	 	29	IP
201103	30031	ENGS	24	1	N	Science of Materials	 	10	200	Cummings	Jifeng Liu	 	TLA	 	42	IP
201103	30505	ENGS	25	1	N	Intro to Thermodynamics	 	2	200	Cummings	Karl Griswold	 	TAS	 	72	IP
201103	32007	ENGS	30	1	N	Biological Physics	PHYS 030 01	11	115	Wilder Hall	Miles Blencowe	 	SCI	 	20	IP
201103	30032	ENGS	31	1	N	Digital Electronics	COSC 047 01	12	132	MacLean	Stephen Taylor	 	TLA	 	19	IP
201103	30482	ENGS	41	1	N	Sustainability&Nat Res Mgmt	 	11	202	Cummings	Daniel Lynch	 	TAS	 	17	IP
201103	30546	ENGS	42	1	N	Contaminant Hydrogeology	EARS 076 01, EARS 176 01	2A	213	Fairchild	Carl Renshaw	 	TAS	 	17	IP
201103	30856	ENGS	51	1	N	Principles/System Dynamics	 	10A	B01	MacLean	Steven Peterson	 	TAS	 	20	IP
201103	30033	ENGS	56	1	N	Intr Biomedical Engineering	 	2	132	MacLean	P Jack Hoopes	 	TLA	 	18	IP
201103	32261	ENGS	57	1	N	Intermediate Biomedical Engg	ENGS 169 01	2	118	Cummings	Ryan Halter	 	TAS	18	15	IP
201103	30573	ENGS	71	1	N	Structural Analysis	 	9L	B01	MacLean	Vicki May	 	TAS	 	37	IP
201103	31137	ENGS	75	1	N	Advanced Product Design	 	10A	201 Retts	MacLean	Peter Robbie, John Collier	 	TAS	20	13	IP
201103	30196	ENGS	84	1	N	Reading Course	 	AR	 	 	Erland Schulson	 	 	 	0	IP
201103	30197	ENGS	85	1	N	Applications of Nanotechnology	 	AR	 	 	Erland Schulson, Axel Scherer	 	 	 	4	IP
201103	32747	ENGS	85	2	N	Mechatronics	ENGG 199 01	M, W 1:45 PM-3:50 PM  	105	Cummings	Laura Ray, Erland Schulson	 	 	18	9	IP
201103	30034	ENGS	86	1	N	Independent Project	 	AR	 	 	Erland Schulson	 	 	 	3	IP
201103	30035	ENGS	87	1	N	Undergrad Investigations	 	AR	 	 	Erland Schulson	 	 	 	1	IP
201103	30036	ENGS	88	1	N	Honors Thesis	 	AR	 	 	Erland Schulson	 	 	 	16	IP
201103	32008	ENGS	93	1	N	Statistical Mthds in Engg	 	12	B01	MacLean	Ronald Lasky	 	 	 	46	IP
201103	30177	ENGS	110	1	N	Signal Processing	 	10	132	MacLean	Eric Hansen	 	 	 	10	 
